order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12
70839,14677,104110,18747,258546,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258547,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258548,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258549,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258550,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258551,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258552,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258553,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258554,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258555,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258557,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258558,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258559,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258560,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258561,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258562,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258563,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258564,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258565,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258566,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258568,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258569,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258570,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258571,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258572,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258573,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258575,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258577,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258579,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258580,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258581,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258582,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258583,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258584,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258585,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258586,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258587,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258589,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258590,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258591,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258592,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258593,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258594,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258595,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258597,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258598,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258600,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258601,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258602,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258603,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258604,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258605,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258606,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258607,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258608,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258609,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258610,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258611,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258612,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258613,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258614,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258615,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258616,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258617,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258618,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258620,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258621,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258622,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258623,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258624,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258625,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258626,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258627,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258628,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258629,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258630,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258631,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258632,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258633,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258634,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258635,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258636,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258638,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258639,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258640,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258641,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258643,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258644,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258645,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258647,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258648,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258649,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258650,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258652,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258653,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258654,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258655,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258656,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258657,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258658,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258659,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258660,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258661,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258662,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258663,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258665,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258666,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258667,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258668,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258669,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258670,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258671,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258672,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258673,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258674,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258675,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258676,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258677,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258678,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258679,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258680,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258681,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258682,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258683,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258684,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258685,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258686,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258687,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258688,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258689,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258690,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258691,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258692,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258693,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258694,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258695,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258696,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258697,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258698,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258699,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258700,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258701,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258702,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258703,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258704,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258705,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258706,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258708,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258709,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258710,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258711,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258712,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258713,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258715,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258716,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258717,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258718,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258719,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258720,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258721,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258722,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258723,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258724,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258725,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258726,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258727,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258728,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258729,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258730,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258731,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258732,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258733,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258734,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258736,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258737,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258738,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258739,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258740,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258741,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258742,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258743,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258744,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258745,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258746,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258747,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258748,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258749,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258750,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258751,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258752,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258753,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258754,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258755,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258756,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258757,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258758,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258759,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258762,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258763,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258764,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258765,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258766,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258767,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258768,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258769,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258770,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258771,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258772,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258773,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258774,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258775,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258776,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258777,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258778,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258780,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258781,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258782,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258783,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258784,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258785,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258786,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258787,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258788,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258789,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258790,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258791,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258792,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258793,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258794,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258797,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258798,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258799,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258800,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258801,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258802,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258803,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258804,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258805,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258806,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258807,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258808,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258809,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258810,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258811,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258812,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258814,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258815,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258816,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258817,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258818,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258819,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258820,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258821,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258822,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258823,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258824,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258825,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258826,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258828,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258829,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258830,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258831,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258832,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258833,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258834,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258835,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258836,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258837,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258838,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258840,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258841,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258842,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258843,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258844,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258845,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258846,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258850,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258851,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258852,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258853,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258854,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258857,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258858,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258859,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258861,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258862,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258863,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258865,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258866,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258867,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258868,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258869,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258871,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258872,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258873,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258874,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258875,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258877,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258879,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258880,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258881,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258882,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258883,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258886,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258887,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258888,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258889,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258890,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258891,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258892,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258893,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258894,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258895,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258896,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258897,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258898,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258899,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258900,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258901,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258902,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258903,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258904,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258905,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258907,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258908,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258909,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258910,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258912,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258913,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258914,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258915,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258917,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258918,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258919,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258920,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258921,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258922,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258923,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258924,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258925,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258926,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258927,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258928,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258929,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258930,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258931,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258932,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258933,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258934,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258935,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258937,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258938,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258939,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258940,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258941,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258942,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258943,NA,NA,NA,NA,NA,NA,NA,NA
