geneid_symbol,pvn_A14_log2FC,pvn_L14_log2FC,pvn_A3_log2FC,pvn_L3_log2FC,PVN_14A1,PVN_14A2,PVN_14A3,PVN_14L1,PVN_14L3_b1,PVN_14L4,PVN_3A1_b1,PVN_3A2,PVN_3A3_b1,PVN_3L1_b1,PVN_3L2_b1,PVN_3L3,PVN_naive1,PVN_naive2,PVN_naive3
Sap30l,-0.243247749338003,-0.58772697985922,-1.44975896633835,-0.0920769271611999,22.024895,38.725279,30.83834,17.346636,26.526446,14.031614,9.543722,38.001482,22.959737,24.457992,29.124251,24.644184,26.069861,22.737177,37.071477
Galnt10,-0.846733471327613,-0.307323554073334,-0.406422778040383,-0.377948052327392,27.884806,34.040515,42.153806,40.527162,44.249389,24.20086,37.836796,50.034179,51.190792,38.591006,55.44704,31.998273,50.148714,40.740652,37.260423
Rnft1,-1.43279194486179,-1.95385907318014,-2.48966741334024,-2.0670176988246,9.342434,3.525402,15.524325,6.510333,6.756234,2.668848,4.490646,12.848826,14.52141,6.019204,5.726537,12.258365,25.221644,6.800529,12.937109
Mfap3,-1.20183637400924,-1.25751960711821,-0.74584181821719,-0.540895174700123,30.838733,24.307591,39.912697,29.671138,51.962944,29.690047,42.302357,51.736236,51.572099,48.759546,61.895794,58.383223,70.939043,47.386547,30.916299
Fam114a2,0.188531407709325,0.160326319300797,-0.160266854945675,0.299304049003601,52.440108,39.587484,46.64674,51.424846,56.857826,44.731174,41.177961,72.076837,68.917147,56.625163,50.598392,63.605219,46.016117,65.365309,59.822297
Gria1,Inf,Inf,Inf,Inf,1.084489,0,1.618313,1.853548,0.608228,1.760861,1.557501,2.014279,0.023709,0.615096,0,3.270253,0,0.386681,0.984272
Ppm1d,-1.38838601438695,-1.22371931906196,-1.4628240908881,-0.0583573238602222,11.964733,9.691111,18.489038,13.411354,11.350271,13.408845,11.36305,21.92851,13.807574,30.080257,28.289781,24.21773,31.321954,16.846157,14.717102
Znhit3,-0.84784044503757,-1.84799935500146,-1.18134831677276,-2.44421610486897,16.696639,33.647774,9.356902,8.3474,22.061385,12.468347,13.250528,15.360733,7.751338,5.521691,10.224469,5.855213,30.050691,11.423459,4.198978
Myo19,1.5385539085659,2.40551106959087,-0.00218689791927395,3.79491258558175,4.058277,0,10.518455,7.401535,10.980125,7.634206,1.394866,11.426071,5.995147,19.3898,11.894848,8.792127,1.396982,4.792605,1.960759
Prpsap2,-0.268661402542721,-0.439251718819507,-0.740194556022031,0.436097701959264,98.508901,116.741434,125.751005,87.523096,127.999644,61.730801,71.0444,92.304634,82.798278,160.556948,138.72506,99.04526,118.672643,119.333306,72.822594
Ggnbp2,-0.689006617342972,-1.37148402984734,-0.688876651394491,0.390376781472802,76.346225,85.67336,59.888482,47.570903,45.216737,76.426437,76.353103,62.886342,112.352449,161.329708,84.778803,63.648658,123.083327,77.864736,62.776706
Acaca,0.387004840107851,0.339711306796369,0.70637247021013,0.152884588149695,7.678413,6.385728,3.051026,7.430785,9.565871,4.977676,9.580997,8.874136,8.328482,6.528212,5.98173,6.302771,5.871802,9.396788,1.728055
Shmt1,1.16223373072346,0.650646132795487,-1.69422284427862,-0.177847928708778,21.919097,16.865666,18.700457,15.375153,21.034477,4.254291,3.02652,8.031827,7.099591,8.658006,11.691046,2.283171,9.793895,8.79087,17.328257
Llgl1,-0.997436199407167,-1.27634096033139,-1.5332872509402,-0.513022051075524,15.751785,22.829718,17.841642,12.982881,17.944341,12.092497,10.86482,22.184106,23.534914,22.037025,21.294155,34.553247,31.447635,19.042639,6.656406
Drg2,-1.43855806601996,-1.15627137115323,-0.754638917134367,-0.453840263797175,14.40252,28.854446,45.123287,17.515206,25.338281,15.415955,23.137619,28.494995,19.061981,28.501524,28.461209,26.592933,39.038005,23.027368,36.095922
Srebf1,-2.51251494154384,-2.36017354172178,-1.22469947338988,-1.28862643640818,28.533588,135.052052,49.16842,31.711422,72.8831,31.926541,69.667058,35.108791,58.396316,66.64745,45.717981,71.72015,162.816625,30.734119,17.75413
Tom1l1,-0.620311361418043,-0.146513388232652,-1.04339353920228,0.264223813985219,23.253547,8.330771,34.223458,32.293611,42.321324,17.062169,17.343182,27.664216,40.220356,42.929994,49.77422,38.030349,35.745513,39.616659,36.768898
Cox11,-2.49278221007674,-1.01283796298193,-2.24171566985197,-2.12952619630814,4.549895,0,5.337724,12.691384,8.919583,13.626202,5.414769,13.777448,13.014925,5.852647,2.710688,9.440532,25.609647,6.247085,0
Stxbp4,-1.35688246961185,0.427836812333501,0.424314091380103,0.575838152656739,2.819989,5.084332,8.19443,9.716312,7.155326,16.338417,9.692616,5.140682,3.587855,10.765998,4.032708,13.53189,7.222869,7.254569,1.756576
Bzw2,-2.52064867160561,-1.45441249448475,-1.69659044802965,-1.66936310093973,9.974753,28.280009,10.936525,20.886767,26.701267,6.742124,17.659093,18.281679,25.317133,17.99553,43.441489,34.830735,57.239128,15.330302,22.578921
Elac2,0.613947876349376,0.520539197895689,0.804352103851169,1.23970512459579,16.05571,30.954249,15.751091,15.049106,17.794377,6.088798,18.320904,14.835943,13.892807,24.77429,17.354865,17.730207,10.490901,17.351194,4.553039
Pctp,0.0258538407375472,0.690035217460739,-0.412506067363351,1.11858103235869,7.291579,13.321796,8.236101,11.554738,7.647371,10.303247,5.380989,7.743566,8.634982,15.551248,10.397616,13.130647,7.162074,10.640075,6.697728
Twistnb,0.112100893670425,-0.165389435216388,-0.417675652523077,0.00393304009993516,12.662486,101.601913,8.673764,10.446867,7.022468,8.25155,8.770823,13.307044,28.031234,11.747818,8.508584,13.736516,11.715835,10.816674,8.821249
Atxn7l1,0.421816886705603,-0.560193609684755,-0.832962644478955,-0.16500732043277,65.349503,32.446672,20.953203,33.084736,47.216798,38.643306,27.385206,47.126351,49.491801,43.510152,38.192825,34.630578,48.782354,43.876683,20.026761
Sypl,-1.39105406704043,-1.47017384701584,-0.279211179317753,-0.63175735326915,43.978253,80.390287,57.254391,41.631355,55.252299,32.666024,95.046479,62.547403,62.777132,74.440462,71.270221,63.837944,115.341866,53.307727,89.922055
Pdia6,0.020633311584437,-0.762877138246231,-0.0795627772135766,0.00237884649364412,203.347995,155.572213,262.467634,118.135316,218.829186,96.529592,189.704602,201.84841,215.443219,200.791236,191.132953,174.624839,200.460426,218.579622,210.894348
Nampt,0.366238950125116,-0.738093673136828,-0.978122842180703,-0.450579441644447,47.767472,26.850651,26.195607,22.217491,17.965131,40.933557,18.812176,21.695964,26.582307,27.117236,37.785624,20.351752,37.058117,31.802523,43.453001
Pik3cg,-0.307505572397475,-0.27744317840207,-0.80153771146688,0.297409387163184,103.428793,107.690671,113.076815,105.606619,121.525982,98.689921,73.438359,121.788733,131.424448,157.303724,165.388762,142.591637,127.999967,139.762944,86.399492
Nbas,-0.399974559017583,-0.0967400889205652,-1.70442187721709,-0.651305554867643,10.797627,6.939905,14.079585,13.323275,10.404686,7.023835,4.371702,11.201196,9.385636,9.071313,16.254356,11.411288,14.247303,10.86211,23.606825
Tspan13,-0.492546167542014,-0.294098592085028,-0.824690989754209,-0.0738538454982619,56.790413,49.400805,73.421746,65.164895,47.016082,35.079086,45.111729,79.217455,66.065069,75.912619,76.347439,96.574054,79.899893,72.568091,58.433325
Rock2,-0.966853699770203,-0.950140126416131,-0.905266024572439,-0.306193749927864,46.592305,64.255681,57.322616,47.135214,61.952344,42.105251,48.624364,57.452705,52.510446,73.653376,66.866474,66.757721,91.068076,68.981856,57.390046
Laptm4a,-0.101551190278435,-0.0269058217245146,0.269203547298817,0.131684501945853,232.868095,295.25278,301.239611,245.233889,220.017325,184.987779,301.105222,265.561864,245.066929,273.729075,312.414268,281.406538,249.85034,297.082157,253.458033
Fam49a,1.12730487611786,2.12533817895253,-0.365025398019224,1.81713248762421,9.01025,15.376145,7.48642,17.995951,7.811746,8.148453,3.202585,10.449876,12.858351,14.534351,22.15221,10.202341,4.124623,17.212566,30.032623
Snx13,-0.400048028335369,-0.0237722439592244,0.0232925717382753,0.6671414015191,35.922882,21.158294,35.437282,46.627429,25.744811,31.061851,48.173632,71.742996,52.072397,75.270916,67.583686,43.562977,47.402105,46.970073,67.83877
Lpin1,-0.348568131744051,-0.0679578703916535,-0.253073030197083,0.419932561073076,28.274196,39.73886,30.547081,34.344909,28.855266,33.368489,30.209056,37.757603,54.550836,48.165051,43.647965,41.872375,36.001428,42.71301,39.500005
Pum2,-0.252874889684371,-0.412204069055254,-0.429973483305157,0.442919372529583,75.018067,146.107927,83.976108,67.174278,67.043972,64.264493,66.351979,97.918013,95.208057,121.51246,96.335625,106.494423,89.389971,98.046506,91.110341
Nrcam,-0.086983810067316,-0.366341150364683,-2.27495730809395,-0.582063442089473,1.977062,0,2.754909,1.629016,0.500317,7.711316,0.433885,3.900543,0,1.40277,0,6.355809,2.099931,0.96752,0
Slc7a15,-1.27440357138712,-1.51606489479614,-Inf,-0.0791532706672962,3.075838,0,11.638012,2.601454,0,3.533469,0,4.151394,1.072269,7.043194,1.982546,5.491556,7.440415,1.401781,0
Arsg,-0.482378329702026,-0.381191141327593,-0.25996953709568,-0.0312806607034694,26.084434,66.009048,24.999799,27.979619,23.554387,21.61195,30.432185,28.430749,31.481389,35.659508,39.917756,35.083948,36.441124,28.193289,75.707612
Hs1bp3,-1.48399237264966,-1.05350485190371,-1.88064258320235,-0.22125049397453,19.190885,36.007594,32.160757,25.863343,15.038437,22.959803,14.57778,35.636814,40.01425,46.048786,34.315122,29.95794,53.681077,24.700034,28.796425
Smc6,-0.5277173771044,-0.784329176092565,0.187920546379257,0.693861050403136,14.107962,29.618017,19.50299,11.80909,16.990346,16.801947,23.168225,25.97771,24.771938,32.90001,30.484258,67.460886,20.338693,19.022936,14.354968
Amz2,-0.167796206131128,-0.0126801278285887,-0.321850496890914,0.736024228206481,90.388379,104.26929,96.752489,100.648473,137.445626,70.349084,81.233962,110.451746,135.429463,169.117932,160.724911,138.869447,101.536991,123.619475,140.451555
Gna13,-0.710028122956279,-0.889410537074875,-1.1533726570162,-0.3011707812427,113.555979,146.682209,116.801746,100.279121,141.857064,52.639942,83.512215,124.263441,147.169354,150.760764,147.537404,159.779154,185.758959,126.475012,111.723709
Prkar1a,0.0414615832316139,-0.455427289582517,-0.270016050277633,-0.225626706219639,177.359906,157.1036,141.542463,125.683132,166.785424,88.86293,142.919451,153.452715,169.4858,147.385196,198.113488,177.468277,172.33531,173.82734,152.576487
Rdh14,0.103248171063974,0.305137581186073,-0.206698454692448,0.700642747336164,14.633246,14.468575,18.768022,16.831214,50.006877,17.491381,11.804224,25.440888,10.017135,22.139834,31.168937,9.031786,13.622596,18.516243,48.659057
Map2k6,-0.948840081194854,-0.218458561205218,-0.753639844307785,-0.0621234812008631,8.233834,4.455798,7.02135,13.660571,8.948648,12.546142,9.426777,12.861625,14.414216,15.224057,16.120834,15.436437,15.893935,12.713917,17.998987
Trappc12,-0.959547802454599,-1.45864027426313,-1.35315256031915,-1.11432048081979,33.073931,29.38239,35.443346,23.401517,19.218982,26.924202,25.17671,28.865423,21.715686,29.709449,31.832469,23.20574,64.318882,29.097652,27.627201
Adi1,-0.127112389259565,-0.0502626698307461,-0.701429144700873,0.291745228822659,20.13445,33.227571,46.802657,21.236055,65.178936,17.000301,13.522382,20.136317,19.881054,26.917113,32.560198,24.559393,21.988946,21.118026,22.53532
Rnaseh1,0.623588515513501,1.40973216417507,1.67280087641238,0.958055410232962,8.921228,0,23.345563,15.38429,23.965402,9.353529,18.461587,20.240394,18.002382,11.248878,17.694169,18.049507,5.790363,11.301276,4.320415
Ubxn2a,1.46581489351687,-0.460093629877573,0.33288130864498,1.18243467418812,17.598405,0,6.659476,4.631451,8.215269,13.994264,8.024654,11.618299,9.635869,14.459969,9.130737,11.589067,6.371168,17.575901,5.077416
Itsn2,-0.360964079177479,-0.220474753930523,-0.612458075958844,-0.0430839509737982,77.116489,130.040896,72.57833,85.00388,61.773699,100.636805,64.779861,86.711576,89.08487,96.12552,103.751112,82.728348,99.03946,90.485586,119.160169
Rsad2,Inf,Inf,Inf,Inf,10.678981,0,1.357382,1.123669,0.269509,0.853111,17.076099,1.254455,0.239714,1.957785,0.032955,8.729778,0,2.920539,3.181828
Rnf144a,3.09951996086541,4.24660606251754,5.09922643156656,0.204533435601894,8.040521,0,12.725785,17.807031,2.983895,9.039186,32.155541,8.834509,4.511416,1.080952,1.512925,1.219183,0.938071,0.432534,4.744506
Id2,0.20287390324585,-0.445815204876942,-0.315173050958296,-0.572513550589109,267.942424,329.16933,211.117772,170.909657,182.588117,135.997291,187.108626,210.438794,178.336075,156.540458,172.467792,182.092787,232.793233,231.36885,218.371871
Mboat2,Inf,Inf,Inf,Inf,2.594381,0,2.32243,2.980473,0.586229,4.56713,1.531146,3.855053,0.936648,1.360039,0.518228,2.514115,0,2.544594,0.770931
Ncoa1,0.575138385604719,1.25304789897546,1.12464730385161,0.923153722158454,14.623956,19.398793,21.912972,23.395696,32.016978,22.274786,21.403438,16.388649,20.167804,18.613495,37.20629,20.189892,9.815919,17.626783,15.24373
Dus4l,-0.18608202512467,1.40624740248834,-1.04127158113173,-0.261599555430001,4.051953,0,5.254179,12.21809,39.139707,0.714239,2.23989,4.842485,7.751143,3.84531,4.604156,1.179902,4.609785,2.20294,0.535852
Rrm2,2.7100039041666,-0.022290738038272,3.3878022640167,-1.58132472738784,33.134807,5.608806,1.155686,4.986339,17.918079,7.352864,53.00564,18.191367,4.088663,1.692255,10.23855,1.86834,5.06398,0.746919,12.281367
Bcap29,0.390433856637695,1.02951556191203,0.477504203570652,0.714988833915769,19.261391,23.65442,17.929802,29.996488,28.118816,12.194792,20.459661,30.5194,31.476035,24.120618,41.379104,14.540131,14.694518,23.880413,12.254859
Cenpo,-1.98548910677827,-1.38967971079755,-1.60667892813766,-0.0212198628453716,8.096159,13.119815,4.53417,12.235889,14.944965,29.569897,10.527185,14.408032,19.647565,31.592427,9.764958,22.753065,32.060538,18.075285,13.222347
Klf11,-0.175627636460066,-0.609001308098684,-0.610974850435168,-0.36781229273879,16.437543,4.819501,15.558666,12.172462,6.64623,11.966214,12.155822,14.86329,15.962208,14.387441,20.821907,10.11904,18.565476,16.030409,8.27373
Adcy3,-0.264139367879191,-1.1643672231519,2.4610340939476,0.0859545201407685,2.773664,0,1.027359,1.486135,3.91998,3.772798,18.340569,7.765705,4.518908,3.535433,6.241577,3.287093,3.330947,3.313638,1.249537
Dnajc27,-0.454769599009284,0.682916449450976,-Inf,1.24736397920546,2.924335,17.500967,2.010216,6.434351,10.397619,8.620079,0,9.918808,3.539378,9.515254,10.715789,5.208003,4.007988,6.430069,7.715031
Efr3b,1.01409375172196,2.5268138013764,0.727279543709014,-0.760675762101964,2.056888,0,3.233032,5.869279,1.237102,5.516599,1.686052,1.944304,0.086416,0.601107,0.230077,0.951653,1.018446,2.158343,3.215035
Cbll1,0.117082394326951,-0.771091994212781,-0.450902363672166,-0.639612579706571,20.135474,4.048296,7.977598,10.879144,15.132548,13.79025,13.582553,11.261074,6.529399,11.917193,15.223148,12.305331,18.565923,6.017891,4.344262
